title,clickbait,ids
America Ferrera and Eva Longoria Perfectly Captured What It's Like To Be A Famous Latina,TRUE,6551
Can You Guess Which Famous Author Gave This Writing Advice,TRUE,3359
This Little Girl Dressed As A Fairy Crushes A Skateboarding Trick And It's Adorable,TRUE,5428
21 Completely Engrossing Fan Fictions You Won't Be Able To Stop Reading,TRUE,2184
How King Bach Dominated Vine,TRUE,574
19 Of Your Most Horrifying Thanksgiving Family Drama Stories,TRUE,4889
37 Things You Probably Didn't Know About Harry Potter And The Chamber Of Secrets,TRUE,6593
15 Of The Most Humorously Honest Things Liam Gallagher Has Ever Said,TRUE,4596
These 4 Questions Will Determine If You Should Get A Cat,TRUE,8193
23 Secrets Museum Stewards Will Never Tell You,TRUE,3972
22 Adorable Things You Need If You Love Pandas,TRUE,6240
Ice Cream Is How Satan Intends To Destroy The World,TRUE,1668
Can You Match The Selena Gomez Music Video To Its YouTube Comment,TRUE,5554
What Would Amortentia Smell Like To You,TRUE,6313
Everyone Freak Out Because The Spice Girls Are Potentially Planning A Reunion Tour,TRUE,3143
Thanksgiving On The AMAs Red Carpet,TRUE,8055
My Mom And I Went To A Taylor Swift Concert And It Was Pure Magic,TRUE,1748
23 Things You Probably Shouldn't Say To Someone With Depression,TRUE,129
Here's Why The Starbucks Red Cups Controversy Makes No Sense,TRUE,437
How Obsessed Are You With Surviving,TRUE,5657
16 Pictures That Are Too Real For People With ADD/ADHD,TRUE,1073
Do You Remember The Theme To The Andy Milonakis Show,TRUE,1726
George Clooney And Channing Tatum Took Our BFF Test And OMG,TRUE,6445
Which 2016 Movie Are You More Excited About,TRUE,7771
Only Solve This Crossword If BuzzFeed Is Your BFF,TRUE,1282
We Know Your Zodiac Sign Based On The Things You Like,TRUE,1229
How Many Iconic '70s Films Have You Seen,TRUE,7875
Here's How Men And Women's Fashion Has Evolved Over The Past 100 Years,TRUE,984
Why This TV Show Featured Full-Frontal Male Nudity,TRUE,637
How Many Jamie Lee Curtis Movies Have You Seen,TRUE,5981
5 Super Simple DIYs You Need To Try This Month,TRUE,7631
11 Types Of Student Everyone Meets At University,TRUE,633
12 Weird Disease Outbreaks That Actually Happened In 2015,TRUE,1737
9 Christmas Would You Rather Questions That Are Impossible To Answer,TRUE,4104
For Anyone Who Still Uses A Nightlight,TRUE,1031
21 Things You Only Get If You're The Broke One In Your Squad,TRUE,7968
17 Times Netflix And Chill Was The Greatest Meme Ever,TRUE,665
What Are The Best Baby Products On Amazon,TRUE,1924
This Recipe For Mud Hen Bars Is All You Need To See Today,TRUE,1984
What It Felt Like To Lose My Hair From Alopecia,TRUE,4501
What Does Your Birthday Say About You,TRUE,2780
This Is What It Feels Like To Have ADHD,TRUE,2030
How Dad Are You Actually,TRUE,1358
19 Things All '00s Girls Who Grew Up On Rom Coms Will Relate To,TRUE,432
13 Reasons Twinkle Khanna And Akshay Kumar Are Bollywood's Cutest Couple,TRUE,4549
How Glamorous Are You Actually,TRUE,569
Do You Remember What Happened On This Day,TRUE,4721
This Man Has Been Growing His Fingernails For 62 Years And It's Crazy,TRUE,6719
Make These Easy Chicken Fajita Quesadillas At Home,TRUE,3579
21 Tweets About Thanksgiving That'll Make You Cringe Then Laugh,TRUE,8088
What 2015 Thing Should You Be For Halloween,TRUE,6813
19 Beautiful Gifts For People Obsessed With Frida Kahlo,TRUE,6496
Which Zodiac Should You Date Based On Your Favourite Game Of Thrones House,TRUE,1656
13 Ridiculously Tasty Super Bowl Snacks You Can Make With Crescent Roll Dough,TRUE,4835
17 Things All Girls With Too Much Hair Will Understand,TRUE,5639
20 Creepily Fascinating Things From Scotland Yard's Hidden Museum Of Crime,TRUE,3854
See Masculinity Reimagined In These Stunning Portraits,TRUE,5452
21 Things That Inevitably Happen At The Container Store,TRUE,5000
How Fancy Are Your Pants,TRUE,5522
These Four Questions Will Decide If You Should Tell Your Crush How You Feel,TRUE,332
Which Condiment Matches Your Personality,TRUE,532
23 SpongeBob SquarePants GIFs That Perfectly Sum Up Life,TRUE,5401
This Hedgehog Is So Fat He Can't Even Roll Up Into A Ball Any More,TRUE,1289
39 Pictures For Anyone Who Is Just Sad,TRUE,5282
7 Essential Packing Hacks For Your Next Trip,TRUE,2016
19 Breathtaking Avocado Toasts That Happened In 2015,TRUE,4008
16 The Simpsons Questions That Are Impossible To Answer,TRUE,3397
How Well Do You Know The Lyrics To Part Of Your World,TRUE,7292
16 Siblings Who Had The Last Laugh,TRUE,709
22 Ways To Make It Easier To Get Married When Your Parents Are Divorced,TRUE,6788
21 Sibling Horror Stories That'll Make You Cringe,TRUE,5519
For Anyone Who's Received A Free Granola Bar In Their ASOS Order,TRUE,2571
Are You More Into Netflix Or More Into Chilling,TRUE,444
27 Signs You May Be A Meninist,TRUE,7128
This Man With Down Syndrome Totally Transformed Himself To Compete In A Bodybuilding Contest,TRUE,6333
What Should You Bring To Your Office's White Elephant Gift Exchange,TRUE,6903
26 Super Simple Vegan Breakfasts That Are Basically Dessert,TRUE,1071
"Are These Photos Of Snow, Clouds, Or Mashed Potatoes",TRUE,6112
Today's The Day Chandler Bing Is Supposed To Call Julia Roberts,TRUE,5743
29 Gifts For Anyone With Major Wanderlust,TRUE,6563
11 Turkeys Who Won't Get Eaten This Thanksgiving,TRUE,1041
Just 18 Really Funny Tumblr Makeup Posts,TRUE,5131
24 Healthy On-The-Go Breakfast Ideas,TRUE,285
28 Tweets About Dieting That Will Make You Laugh Out Loud,TRUE,4553
Can You Keep Up With The Ruth Bader Ginsburg Workout,TRUE,5880
Adele Pranked Some Employees At Jamba Juice And It's Everything,TRUE,1352
Which Hogwarts Houses Do The Gilmore Girls Characters Belong In,TRUE,5560
Dita Von Teese Designed The Perfect Red Lipstick With MAC,TRUE,4451
Here's What Happened When White Actors Were Told To Act Whiter,TRUE,1361
23 Mums Who Took Snapchat A Little Too Far,TRUE,829
17 Moments That Are Too Real For Anybody Who's Not Totally Out Of The Closet,TRUE,5780
17 Adorable Reading Nooks That Are Cosy AF,TRUE,3804
The Cast Of The Office Reimagined As Disney Characters,TRUE,5572
This 4-Year-Old Girl Is So Obsessed With CVS She Had A CVS-Themed Birthday Party,TRUE,5485
What Do You Want To See On BuzzFeed's Snapchat Story,TRUE,6151
Can You Identify The Janet Jackson Music Video From A Single Screengrab,TRUE,3862
"23 Faces That Are Way, Way Too Real In 2k15",TRUE,3648
Cher Destroys Donald Trump In One Little Tweet,TRUE,758
Who Would You End Up With In A Wes Anderson Movie,TRUE,1208
23 Flaws Every Sneakerhead Has,TRUE,39
What Angry Pop-Punk Christmas Song Are You,TRUE,2402
Bob Ross Painting Episodes Are Streaming Online And People Are Stoked,TRUE,8620
33 Mean Girls Quotes Guaranteed To Make You Laugh Every Time,TRUE,2746
19 Gifts For People Who Are Slightly Obsessed With Minecraft,TRUE,4655
23 Christmas Morning Treats Your Family Will Love,TRUE,2771
We Gave Celebs A Fifth Grade Spelling Test And They Bombed It,TRUE,1329
When You Have A Crush On Someone Athletic,TRUE,5208
A Mom And A Chef Cook Off To See Who Can Make The Better Dish For 2 Kid Judges,TRUE,5209
A Woman Explains Her Struggle With Mental Illness Using The Pills She Was Prescribed,TRUE,1232
How Well Do You Actually Know Scotland,TRUE,1009
Watch What Happens When Teens React To Back To The Future Part II,TRUE,8443
21 Tweets About Having Braces That Are Way Too Real,TRUE,112
19 Tweets About Wine That Will Make You Laugh Out Loud,TRUE,7609
19 Things Everyone Should Do After A Break-Up,TRUE,5576
This Caption On Lindsay Lohan's Instagram Is Amazing And Completely Mind Boggling,TRUE,2088
Wild Ways People Use The Placenta,TRUE,6503
Two Young Actors Give The Year's Most Heartachingly Mature Performances,TRUE,7991
This iPhone Feature Is A Shortcut To All Of Your Most-Used Settings,TRUE,2209
This Guy Forgot His ID And Became Every Bouncer's Worst Nightmare,TRUE,690
This Brainteaser Is Getting Shared All Over Facebook And Driving People Crazy,TRUE,7990
Who Would You Be In A Crime Show,TRUE,4284
Can You Identify These UK Airports From The Air,TRUE,2753
10 Quizzes To Take With Your Family This Holiday Season,TRUE,7610
This Couple Used Their Wedding Day To Promote Random Acts Of Kindness,TRUE,2822
16 Photos Of Desis That Will Give You Intense Squad Goals,TRUE,5558
23 Things You'll Definitely Find In Every Mexican Household,TRUE,7183
This Gilmore Girls Fan Designs Beautiful Posters Inspired By The Show,TRUE,586
15 Sensational Ways To Eat Gnocchi This Winter,TRUE,8364
Who Was Actually The Best Batman,TRUE,5783
This Is Why Ramen Has Never Looked So Good,TRUE,522
18 Decadent Ways To Have Cake For Breakfast,TRUE,4785
18 Cats Who Don't Believe In Books,TRUE,7605
There Are So Many Goats In This Tree And No One Knows Why,TRUE,6815
Can We Guess What '90s Toy You Deserve For Christmas,TRUE,2516
This Is What The Cast Of Love Actually Look Like Now,TRUE,3158
The New Coen Brothers Movie Is About A Time When Everyone Was In Some Sort Of Closet,TRUE,4140
24 Hilarious Posts That Only Gamers Will Understand,TRUE,2665
23 Important Life Lessons The Hunger Games Have Taught Us,TRUE,176
15 Iconic Items For Everyone Who Loves Kim Kardashian's Crying Face,TRUE,6953
15 Life Changing Beauty Products You Need,TRUE,1570
A Size-14 Model Is The Star Of David's Bridal's New Ad Campaign,TRUE,3400
22 Things Scottish People Have Been Trying To Tell You For Years,TRUE,6025
23 Things Every Music Nerd Will Find Funny,TRUE,697
Long Distance Best Friends,TRUE,3700
How To Be A Genderqueer Feminist,TRUE,7164
Sick Of The PSL? Try These Other Starbucks Fall Flavors,TRUE,2432
How Many Scorpio Traits Do You Have,TRUE,4472
Deadpool Is No Antidote For Superhero Fatigue,TRUE,7539
This Sikh Man's Tweet After The Paris Terror Attacks Captured What Religion Should Be About,TRUE,3242
Are You My Upstairs Neighbor,TRUE,7789
The One Tip That Will Help Guys Dress Better For The Rest Of Their Lives,TRUE,3402
BuzzFeed's Another Round Podcast Has A Newsletter And You Should Sign Up,TRUE,1904
We Know Your Celeb Boyfriend Based On The First Letter Of Your Name,TRUE,7108
29 Women Share The Life-Changing Beauty Tips They Got From Mom,TRUE,1324
Here's How To Not Get Sick When You're Traveling,TRUE,250
Kim Kardashian West Has Her Own Emoijs And They're Pretty Amazing,TRUE,8457
21 Beautiful Wedding Desserts That Are Better Than Traditional Cake,TRUE,7648
The Toddler Who Was Devastated To Find Out That Adam Levine Is Married Has Finally Met Him,TRUE,7145
Here's How To Actually Do A Killer Abs Workout In Just 15 Minutes,TRUE,8281
Garrett Hedlund Has Just Become Even More Perfect,TRUE,4644
41 Totally Legitimate Reasons To Quit Your Job,TRUE,1264
The Toughest Dragon Ball Z Quiz You'll Ever Take,TRUE,1214
Guys Try Pinterest Leaf Hacks,TRUE,47
Who Said It: Kendall Or A Ken Doll,TRUE,2440
17 Easy Slow Cooker Soups That Will Warm You Right Up,TRUE,200
Can You Walk Through A Dark Room Without Stepping On A LEGO Brick,TRUE,1489
14 Important Sigils For Twentysomethings,TRUE,2290
What You Say To Someone With Chronic Pain And What They Hear,TRUE,98
This Is The Cast Of The New Jungle Book Movie,TRUE,1788
23 Food Truths Only Mexicans Would Understand,TRUE,744
21 Insane Grilled Cheese Shops You Need To Eat At ASAP,TRUE,5292
What Was The Most Ridiculous Way You Injured Yourself As A Kid,TRUE,7792
People Are Mourning David Bowie On Twitter And It's Both Moving And Heartbreaking,TRUE,800
Is That Clown Harmless Or Murderously Psychotic,TRUE,8148
Can We Guess Your Age Based On Your Taste In M&Ms,TRUE,7092
"This Mom's Son Wanted His Own American Girl Doll, So She Worked Some Magic",TRUE,3834
The Definitive Ranking Of Lady Gaga's Music Videos,TRUE,5458
10 Jack-O'-Lanterns That Would Terrify All Introverts,TRUE,1117
Which Of The Great Lakes Are You,TRUE,7795
22 Heroes Who Don't Wear Capes,TRUE,3032
Which Rihanna Album Are You Actually,TRUE,6206
17 Mouthwatering Holiday Mains For Vegetarians,TRUE,2000
Here Are The Celebrities Who Have Come Out In Support Of Kesha,TRUE,7420
Do You Remember Crazy Funky Junky Hat From Wizards Of Waverly Place,TRUE,4986
Married Vs. Single: When To Say I Love You,TRUE,5497
25 Gifts For People Obsessed With The Ocean,TRUE,2541
J.K. Rowling Has Responded Perfectly To Critics Of The Harry Potter Play Cast,TRUE,3755
What's The Strangest Way You've Seen A Dress Code Enforced,TRUE,786
31 Gifts For People Who Freakin' Love Fruit,TRUE,1359
21 Things All Sweary Girls Are Tired Of Hearing,TRUE,5473
10 Rare Pepe Gifts That'll Prove You're Not A Normie,TRUE,2689
23 Times Feminists Had The Perfect Comeback,TRUE,1130
18 Things That Happen When You're A Gay Fresher,TRUE,7064
This Beautiful Comic Pays Tribute To Two-Spirit Indigenous People Lost To Violence,TRUE,5624
19 Creepy AF Halloween Makeup Ideas That Will Scar You Forever,TRUE,7094
If Recent Albums Had More Accurate Titles,TRUE,4491
18 Holiday Mug Cakes Worth Feasting On,TRUE,7174
Drake Responded To Adele And Said He'd Do Anything She Wants,TRUE,7665
What Was Your Name In Your Previous Life,TRUE,5349
How Bitchy Are You,TRUE,6894
Sisters Tell Their Worst Fight Stories,TRUE,2683
Is This A HIMYM Episode Title Or Just A Reference,TRUE,8236
27 Tumblr Posts That Are Too True For Words,TRUE,4881
The 100 Best Swear Words In The English Language,TRUE,1308
Read The Charming Letter David Bowie Sent To A 14-Year-Old Fan,TRUE,6022
22 Times Cats Made No Sense,TRUE,4271
17 Dogs Who Demand A Cuddle,TRUE,3216
Liam Hemsworth Dressed Like A Panda And Carried Jennifer Lawrence's Purse Along The Great Wall Of China,TRUE,8570
How To Eat Nothing But Pizza For Every Single Meal,TRUE,6439
21 Things That Prove Nice Guys Are The Absolute Worst,TRUE,5379
17 Questions That Are Impossible For All Harry Potter Fans To Answer,TRUE,1161
For Everyone Who Is Absolutely Floored By Ciara's Look Right Now,TRUE,3060
25 Of The Most Hilarious SpongeBob Quotes,TRUE,6180
Take The BuzzFeed Five-Day Inbox Cleanse And Stop Hating Your Email,TRUE,6596
23 Dogs Who've Out-Dogged Themselves,TRUE,1950
When Someone Farts At Work,TRUE,1322
12 Animals Who Can't Tell What You Are For Halloween,TRUE,5910
How Well Do You See Color,TRUE,7629
